text_title;sentence_number;include;preceding_word;preceding_word_pos;preceding_word_morph;preceding_word_gls;borrowing;verb;verb_morph;verb_gls;sentence;sentence_gls;sentence_trsl;semantic_field;;;;;;;;;;;;
20230111-IjazUllahTeachingAtIPS;50;no;ɕai;nm;ɕai;thing;Psh;kemaːn;ke-maːn;do-prs.3sg;au felem karik tʰana asu xuraːk-naːm-a ki ɕai ke-maːn ba en daːm-i ɕiki gaiʥi ki ɕai ke-maːn asãː feda-maːn;and phloem which be.prs.3m.sg prox.obl.pl food-pl-obl what thing do-prs.3sg prox.erg/ins hold-cv so what thing do-prs.3sg prox.dat.sg convey-prs.3sg;responsibility of phloem is to bring the food here;;;;;;;;;;;;;
20230111-IjazUllahTeachingAtIPS;50;no;ɕai;nm;ɕai;thing;Psh;kemaːn;ke-maːn;do-prs.3sg;au felem karik tʰana asu xuraːk-naːm-a ki ɕai ke-maːn ba en daːm-i ɕiki gaiʥi ki ɕai ke-maːn asãː feda-maːn;and phloem which be.prs.3m.sg prox.obl.pl food-pl-obl what thing do-prs.3sg prox.erg/ins hold-cv so what thing do-prs.3sg prox.dat.sg convey-prs.3sg;responsibility of phloem is to bring the food here;;;;;;;;;;;;;
20230111-IjazUllahTeachingAtIPS;69;no;ɕai;nm;ɕai;thing;Psh;keru;ker-u;do-pst.2sg;woj muʈʰa ki ɕai ker-u ba ɖal b-imen d-imaːn;prox.sg tree what thing do-pst.2sg big be-ptcp.ipf go-prs.3sg;plant grows;;;;;;;;;;;;;
20230111-IjazUllahTeachingAtIPS;142;no;ɕai;nm;ɕai;thing;Psh;kerimaːn;ker-imaːn;do-prs.3sg;ime guʂa-naːm karik tʰanet ba woj ki ɕai ker-imaːn ba;prox.pl spore-pl which be.prs.3pl prox.sg what thing do-prs.3sg;these spores do that;;;;;;;;;;;;;
20230111-IjazUllahTeachingAtIPS;144;no;ɕai;nm;ɕai;thing;Psh;kemaːn;ke-maːn;do-prs.3sg;muʈʰa buaba ki ɕai ke-maːn ba;tree be.pst.3m.sg what thing do-prs.3sg;what they perform is;;;;;;;;;;;;;
20230111-IjazUllahTeachingAtIPS;145;no;ɕai;nm;ɕai;thing;Psh;kemaːn;ke-maːn;do-prs.3sg;woj tasa duɽa-naːm-a ki ɕai ke-maːn ba wuʈa-maːn;prox.sg dist.obl.sg dust-pl-obl what thing do-prs.3sg stand.caus-prs.3sg;that spoers collect the dust inside them;;;;;;;;;;;;;
20230111-IjazUllahTeachingAtIPS;154;no;ɕai;nm;ɕai;thing;Psh;kemet;ke-met;do-prs.3pl;ʈuwarisʈ karik tʰanet ba tasa alaːqa-an-i bagran ki ɕai ke-met ba ʥ-imet;tourist which be.prs.3pl dist.obl.sg area-gen-f towards what thing do-prs.3pl come-prs.3pl;the tourist come towards places like this;;;;;;;;;;;;;
20230111-IjazUllahTeachingAtIPS;191;no;ɕai;nm;ɕai;thing;Psh;keta;ke-ta;do-fut.3pl;kʰulaːu bi giri ɕil-a b-iba ze pudam d-i ki ɕai ke-ta taraqi ke-ta;opened add then such-m be-fut.3sg comp forward go-cv what thing do-fut.3pl development do-fut.3pl;they can move on to development;;;;;;;;;;;;;
20230111-IjazUllahTeachingAtIPS;221;no;ɕai;nm;ɕai;thing;Psh;kemek;ke-mek;do-prs.1pl;tasa ama ki ɕai ke-mek ba nun sobaːra ama tasa taːnu istimaːl -a ki aːn-i ba-mek;dist.obl.sg we what thing do-prs.1pl today nowadays we dist.obl.sg self's use obl bring-cv can-prs.1pl;we can use these things nowadays;;;;;;;;;;;;;
20230111-IjazUllahTeachingAtIPS;222;no;ɕai;nm;ɕai;thing;Psh;kemaːn;ke-maːn;do-prs.3sg;ɕiki karik tʰana ba har baʨai karik tʰana ba tasa aːsaːni -e sara ki ɕai ke-maːn ba se hil-imaːn;so which be.prs.3m.sg every child which be.prs.3m.sg dist.obl.sg ease erg/ins with what thing do-prs.3sg dist.sg learn-prs.3sg;likewise every young and old can learn it easily;;;;;;;;;;;;;
20230111-PrincipleAbdulHadiAtIPS;58;no;gila;n;gila;thing;;ke;ke;do.cv;tu karik kitaːb -an-a gila ke e;you.sg which subject gen-m thing do.cv;which subject are you learning;;;;;;;;;;;;;
20230111-PrincipleAbdulHadiAtIPS;130;no;gila;n;gila;thing;;kedaːus;ke-daːus;do-dist.pst.3sg;te ama manzi law gila ke-daːus;here we.obl with/at very thing do-dist.pst.3sg;they favoured us very much;;;;;;;;;;;;;
20230112-NoorHassanTellingLifeStory;76;no;gila;n;gila;thing;;ke;ke;do.cv;tasuĩ gila ke mãː ʥa-on ʨi to boʥai -a ki tala-ika;dist.erg.pl thing do.cv I.dat say-pst.3pl that you.sg.obl sack obl put-fut.1pl;They told me that we will pack you in a sack and take you away;;;;;;;;;;;;;
20230112-NoorHassanTellingLifeStory;116;no;gila;n;gila;thing;;keokãː;ke-ok-ãː;do-pst.1pl-dat;tine giri ãː ɖiaːi bi tasa manzi wiza-a gila ke-ok-ãː ki;there then I friend add dist.obl.sg with/at visa-obl thing do-pst.1pl-dat to;so along with him i get visa for there;;;;;;;;;;;;;
20230112-NoorHassanTellingLifeStory;146;no;gila;n;gila;thing;;keika;ke-ika;do-fut.1pl;gila ke-ika ʥa-i mo pena patagiri gila ke-i;thing do-fut.1pl say-cv I.obl from back thing do-cv;They encouraged me back;;;;;;;;;;;;;
20230112-NoorHassanTellingLifeStory;146;no;gila;n;gila;thing;;kei;ke-i;do-cv;gila ke-ika ʥa-i mo pena patagiri gila ke-i;thing do-fut.1pl say-cv I.obl from back thing do-cv;They encouraged me back;;;;;;;;;;;;;
20230112-NoorHassanTellingLifeStory;176;no;gila;n;gila;thing;;kei;ke-i;do-cv;teki ʥu teni bi gila ke-i ama bi xafa ke-us;dist.erg.sg add thing do-cv we add sad do-pst.3sg;We were also saddened to hear this;;;;;;;;;;;;;
20230112-NoorHassanTellingLifeStory;201;no;gila;n;gila;thing;;kedaːus;ke-daːus;do-dist.pst.3sg;mon-a mumaː -e karik gila ke-daːus i inʈri ke ama laka sahulat -e a-traːnt ɬenʈʂa-idaːus e;my-m uncle erg/ins which thing do-dist.pst.3sg entry do.cv we like facilities erg/ins inside get.into.caus-dist.pst.3sg;uncle did our entries and we arrived comfortably;;;;;;;;;;;;;
20230112-NoorHassanTellingLifeStory;221;no;gila;n;gila;thing;;kei;ke-i;do-cv;taːnu taːnu i-skrin naːm-a hisaːb kitaːb tasu gila ke-i tinena d-i-i iarpoʈ -a naŋg-i;self's self's screen pl-obl counting book dist.obl.pl thing do-cv from.there go-cv airport obl get.off-cv;it had separate screens for each, from there we landed in an airport;;;;;;;;;;;;;
20230112-NoorHassanTellingLifeStory;224;no;ɕai;nm;ɕai;thing;Psh;ke;ke;do.cv;tol ama law ʈraːi ke ʈelifun -an-a jak ɕai waːri ɕai ke ʈelifun -an-a sim bi tine amaj;then we very try do.cv telephone gen-m one thing other thing do.cv telephone gen-m SIM add there we.erg;that time we tried to make a phone call, we didn't had any SIM;;;;;;;;;;;;;
20230112-NoorHassanTellingLifeStory;229;no;gila;n;gila;thing;;kemaːn;ke-maːn;do-ptcp.ipf;gila ke-maːn bua ʥu tasa safaː-i waːla manzi baːti ke taːnu-ãː sim ga-us;thing do-ptcp.ipf be.pst.3m.sg dist.obl.sg clean-nmlz people with/at word do.cv self's-dat SIM carry-pst.3sg;he talked with the sweeper and then got a mobile SIM from him for himself;;;;;;;;;;;;;
20230112-NoorHassanTellingLifeStory;239;no;gila;n;gila;thing;;keika;ke-ika;do-fut.1pl;te kaːnʈin -ãː d-i muj ʥa-um gila ke-ika waːri sim -an-a kʰuda-ika muj ʥa-um;dist.obl.sg canteen dat go-cv I.erg say-pst.1sg thing do-fut.1pl other SIM gen-m ask-fut.1pl I.erg say-pst.1sg;i told why not we ask for a sim in the canteen;;;;;;;;;;;;;
20230112-NoorHassanTellingLifeStory;261;no;gila;n;gila;thing;;ke;ke;do.cv;gila ke suluʈ ke amãː ki gila ke-t parz-os-aː ʨi ime karik laka fariqaːna gila aːjat ʥa-i;thing do.cv welcome do.cv we.dat to thing do-pst.3pl understand-pst.2sg-q that prox.pl which like thing come.pst.3pl say-cv;they looked at us respectfully and welcome us;;;;;;;;;;;;;
20230112-NoorHassanTellingLifeStory;261;no;gila;n;gila;thing;;ket;ke-t;do-pst.3pl;gila ke suluʈ ke amãː ki gila ke-t parz-os-aː ʨi ime karik laka fariqaːna gila aːjat ʥa-i;thing do.cv welcome do.cv we.dat to thing do-pst.3pl understand-pst.2sg-q that prox.pl which like thing come.pst.3pl say-cv;they looked at us respectfully and welcome us;;;;;;;;;;;;;
20230112-NoorHassanTellingLifeStory;263;no;gila;n;gila;thing;;kei;ke-i;do-cv;taːnu fuk -a gila ke-i na parza-ik-i patigiri gir-ik;self's obl thing do-cv not understand.caus-vn-erg/ins back turn-pst.1pl;without paying attention comes outside;;;;;;;;;;;;;
20230112-NoorHassanTellingLifeStory;287;no;gila;n;gila;thing;;kei;ke-i;do-cv;law prugraːm mrugraːm ke-daːon tasu gila ke-i;very program m-redupl do-dist.pst.3pl dist.obl.pl thing do-cv;they arranged good program;;;;;;;;;;;;;
20230112-NoorHassanTellingLifeStory;294;no;gila;n;gila;thing;;kei;ke-i;do-cv;gila ke-i pudam i kʰuda-us bos -a pena;thing do-cv forward erg/ins ask-pst.3sg boss obl from;the boss ask us;;;;;;;;;;;;;
20230112-NoorHassanTellingLifeStory;322;no;gila;n;gila;thing;;kera;ker-a;do-imp.sg;ten ɖakʈar -e ʥa-us asa gila ker-a;dist.erg.sg doctor erg/ins say-pst.3sg prox.obl.sg thing do-imp.sg;the doctor said do that;;;;;;;;;;;;;
20230112-NoorHassanTellingLifeStory;325;no;gila;n;gila;thing;;keiu;ke-iu;do-opt;asan-i ilaːʥ ke-iu jaː gila ke-iu ʥa-i law gila ke-us-ãː;prox.gen.sg-f treatment do-opt or thing do-opt say-cv many thing do-pst.3sg-dat;either do treatment or send him to pakistan;;;;;;;;;;;;;
20230112-NoorHassanTellingLifeStory;325;no;gila;n;gila;thing;;keusãː;ke-us-ãː;do-pst.3sg-dat;asan-i ilaːʥ ke-iu jaː gila ke-iu ʥa-i law gila ke-us-ãː;prox.gen.sg-f treatment do-opt or thing do-opt say-cv many thing do-pst.3sg-dat;either do treatment or send him to pakistan;;;;;;;;;;;;;
20230112-NoorHassanTellingLifeStory;332;no;gila;n;gila;thing;;kei;ke-i;do-cv;ja ɖiaːi kamra-a bua tasa manzi milaːu bi tine gila ke-i;indf friend room-obl be.pst.3m.sg dist.obl.sg with/at met add there thing do-cv;one of my friends was in the room;;;;;;;;;;;;;
20230112-NoorHassanTellingLifeStory;337;no;gila;n;gila;thing;;kei;ke-i;do-cv;mon-a bistara bi se ɖiaːi law gila ke-i beraːnt kʰaː-i suri -ãː tala-i patigiri gila ke-i;my-m blanket(?) add dist.sg friend very thing do-cv outside take.out-cv sun dat put-cv back thing do-cv;that my friend take too much care of me he also kept clean the mattress;;;;;;;;;;;;;
20230112-NoorHassanTellingLifeStory;337;no;gila;n;gila;thing;;kei;ke-i;do-cv;mon-a bistara bi se ɖiaːi law gila ke-i beraːnt kʰaː-i suri -ãː tala-i patigiri gila ke-i;my-m blanket(?) add dist.sg friend very thing do-cv outside take.out-cv sun dat put-cv back thing do-cv;that my friend take too much care of me he also kept clean the mattress;;;;;;;;;;;;;
20230112-NoorHassanTellingLifeStory;339;no;gila;n;gila;thing;;ket;ke-t;do-pst.3pl;time zannaːm bi law gila ke-t xidmat ke-t mon-i;dist.pl add very thing do-pst.3pl service do-pst.3pl my-f;they also take care of me;;;;;;;;;;;;;
20230113-SubhaUllahTalkingAboutHisBusiness;114;no;ɕai;nm;ɕai;thing;Psh;kei;ke-i;do-cv;laːm -an-a maːmila tʰina teki ki ɕai ke-i na ba-mek;village gen-m matter(?) be.prs.3m.sg any(thing) thing do-cv not can-prs.1pl;these are all the village matters;;;;;;;;;;;;;
20230113-SubhaUllahTalkingAboutHisBusiness;124;no;ɕai;nm;ɕai;thing;Psh;kei;ke-i;do-cv;bas te ʈem -a maːnuʂ a-au bas baj xuraːk baj woj ɕai ke-i;okay dist.obl.sg time obl man and okay good food good prox.sg thing do-cv;on that day the such food is needed;;;;;;;;;;;;;
20230114-FazalMolaKaTanoor;44;no;igila;n;i-gila;thing;;kera;ker-a;do-imp.sg;ɬam ke-m-en-i i-gila ker-a;work do-gen-f thing do-imp.sg;speak while doning the work;;;;;;;;;;;;;
20230215-AliNawazTreatmentWithPatient;88;no;wagila;nm;wagila;thing;;keru;ker-u;do-pst.2sg;wagila ker-u ba ton-a dant kol bi xaraːb na b-ita;thing do-pst.2sg irr your-m tooth when add bad not be-fut.3pl;in that way your teeth will not decay ever;;;;;;;;;;;;;
20230215-AliNawazTreatmentWithPatient;134;no;wagila;nm;wagila;thing;;keu;ke-u;do-pst.2sg;au dant -a tuĩ safaː-i wagila ke-u ba dant kiãː xaraːb b-imaːn;and tooth obl you.sg.erg clean-nmlz thing do-pst.2sg irr tooth why bad be-prs.3sg;if you clean your teeth why will they decay;;;;;;;;;;;;;
20230327-MuhammadAliShahTalkingAboutLemonGarden;46;no;ɕai;nm;ɕai;thing;Psh;kejemãː;ke-jema-ãː;do-fut.1sg-dat;asa leman baːɣ -a manzi waːri bi ki ɕil-a ɕai ke-jema-ãː zi;prox.obl.sg lemon garden obl with/at besides add such-m thing do-fut.1sg-dat comp;to do something along with this lemon garden;;;;;;;;;;;;;
20230327-MuhammadAliShahTalkingAboutLemonGarden;68;no;gila;n;gila;thing;;kemaːn;ke-maːn;do-ptcp.ipf;xalaq bi mo rataj law gila ke-maːn bot;people add I.obl on many thing do-ptcp.ipf be.pst.3pl;people were criticizing me also;;;;;;;;;;;;;
20230402-NadarShahBookKeeperAtArandu;13;no;wagila;nm;wagila;thing;;kemek;ke-mek;do-prs.1pl;ʂobaːn-a wagila ke-mek au kark-a xapa na ke-mek;beautiful-m thing do-prs.1pl and someone-obl sad not do-prs.1pl;we behave good and didn't rile anyone;;;;;;;;;;;;;
20230409-GulMuhammadTalkingAboutMeyaMosque;17;no;wagila;nm;wagila;thing;;kerus;ker-us;do-pst.3sg;wagila ker-us ʨi jaraː te woj te na inʦ-imek au te ʥimaːid -ãː ʥ-iu;thing do-pst.3sg that here prox.sg here not bear-prs.1pl and dist.obl.sg mosque dat come-imp.pl;and said that this mosque is small for the worshipers;;;;;;;;;;;;;
20230409-GulMuhammadTalkingAboutMeyaMosque;25;no;wagila;nm;wagila;thing;;kei;ke-i;do-cv;asa wagila ke-i xudaːi paːk -i raham ke-us;prox.obl.sg thing do-cv God clean erg/ins mercy do-pst.3sg;Allah had mercy on us;;;;;;;;;;;;;
20230409-GulMuhammadTalkingAboutMeyaMosque;40;no;wagula;nm;wagula;thing;;keus;ke-us;do-pst.3sg;wagula ke-us ba imdaːd ker-on ba law baj b-iba;thing do-pst.3sg irr do-pst.3pl irr very good be-fut.3sg;whoever help, will be good;;;;;;;;;;;;;
20230409-GulMuhammadTalkingAboutMeyaMosque;64;no;ɕai;nm;ɕai;thing;Psh;kemet;ke-met;do-prs.3pl;au wagila maːl a-traːnt ɬeʨ-imet pistik ke-met ja ɕai ke-met;and thing livestock inside get.into-prs.3pl pooping do-prs.3pl indf thing do-prs.3pl;animals get in and poop;;;;;;;;;;;;;
20230507-ConversationBetweenPrincipalAndATeacher;9;no;gila;n;gila;thing;;kemaːn;ke-maːn;do-ptcp.ipf;iɕu bot tasu gila ke-maːn bok tasu to manzi;issue be.pst.3pl dist.obl.pl thing do-ptcp.ipf be.pst.1pl dist.obl.pl you.sg.obl with/at;these problems have to resolve along with you;;;;;;;;;;;;;
20230507-ConversationBetweenPrincipalAndATeacher;15;no;gila;n;gila;thing;;ketus;ke-tus;do-prf.3sg;sa faːroq sar -I gila ke-tus;prox.obl.sg Farooq Sir erg/ins thing do-prf.3sg;Farooq Sahib has taken this;;;;;;;;;;;;;
20230507-ConversationBetweenPrincipalAndATeacher;26;no;igila;n;i-gila;thing;;ketus;ke-tus;do-prf.3sg;bi es -a bi en law ziaːt i-gila ke-tus au;Bs obl add prox.erg/ins very more thing do-prf.3sg and;has obtain BS in it also;;;;;;;;;;;;;
20230507-ConversationBetweenPrincipalAndATeacher;31;no;gila;n;gila;thing;;kei;ke-i;do-cv;eː sar asan-i law kamaːnɖ tʰini sar woj nika nika-a baj tareqa -I gila ke-i ba-maːn;Sir prox.gen.sg-f very command be.prs.3f.sg Sir prox.sg children-obl good way erg/ins thing do-cv can-prs.3sg;yes sir he is much experienced, he will take the students in his confidence better;;;;;;;;;;;;;
20230507-ConversationBetweenPrincipalAndATeacher;49;no;gila;n;gila;thing;;keron;ker-on;do-pst.3pl;ton-a baːraː law taːrif ʥ-ibui xalaq -e law gila ker-on maː ɕaː allah ãː law xoɕaːl bom;your-m about very praise come-dist.pst.3f.sg people erg/ins many thing do-pst.3pl what God has willed I very happy be.pst.1sg;Mashaallah I have heard your praise from people;;;;;;;;;;;;;
20230507-ConversationBetweenPrincipalAndATeacher;52;no;gila;n;gila;thing;;kejiau;ke-jiau;do-opt;allah gila ke-jiau;God thing do-opt;May Allah improve;;;;;;;;;;;;;
20230507-ConversationBetweenPrincipalAndATeacher;66;no;gila;n;gila;thing;;kemaːn;ke-maːn;do-prs.3sg;matlab baj tareq -e gila ke-maːn;meaning good way erg/ins thing do-prs.3sg;means he comes farely;;;;;;;;;;;;;
20230507-ConversationBetweenPrincipalAndATeacher;77;no;gila;n;gila;thing;;kemaːn;ke-maːn;do-prs.3sg;gila ke-maːn ʈiːʨ ke-maːn asa;thing do-prs.3sg teaching do-prs.3sg prox.obl.sg;he teaches;;;;;;;;;;;;;
20230507-ConversationBetweenPrincipalAndATeacher;84;no;gila;n;gila;thing;;kewaːn;ke-waːn;do-pass;karik dos ebsanʈ bot ba tasu gila ke-waːn ga;which yesterday absent be.pst.3pl rel dist.obl.pl thing do-pass go.pst.3sg;those who were absent yesterday were scolded?;;;;;;;;;;;;;
20230507-ConversationBetweenPrincipalAndATeacher;135;no;gila;n;gila;thing;;kema;ke-ma;do-fut.1sg;bilkul tasu bi ãː gila ke-ma tãː ki ãː gila ke;clear dist.obl.pl add I thing do-fut.1sg you.sg.dat to I thing do.cv;of corse I will let you know;;;;;;;;;;;;;
20230507-ConversationBetweenPrincipalAndATeacher;135;no;gila;n;gila;thing;;ke;ke;do.cv;bilkul tasu bi ãː gila ke-ma tãː ki ãː gila ke;clear dist.obl.pl add I thing do-fut.1sg you.sg.dat to I thing do.cv;of corse I will let you know;;;;;;;;;;;;;
20230507-ConversationBetweenPrincipalAndATeacher;139;no;gila;n;gila;thing;;ke;ke;do.cv;en tareq -e tasu rataj giri gila ke;prox.erg/ins way erg/ins dist.obl.pl on then thing do.cv;in this way we will pay attention at them;;;;;;;;;;;;;
20230507-ConversationBetweenPrincipalAndATeacher;147;no;gila;n;gila;thing;;kedaːus;ke-daːus;do-dist.pst.3sg;saːda peda tasan-a puɬ-es -an-a ten gila ke-daːus;simple like dist.gen.sg-m son-pos gen-m dist.erg.sg thing do-dist.pst.3sg;he has admitted his son;;;;;;;;;;;;;
20230507-ConversationBetweenPrincipalAndATeacher;162;no;gila;n;gila;thing;;kemaːn;ke-maːn;do-ptcp.ipf;sirat kampiʈiɕan -an-a gila ke-maːn bok;Sirat(life.of.prophet) competition gen-m thing do-ptcp.ipf be.pst.1pl;the Sirat(life of prophet) competition we were doing;;;;;;;;;;;;;
20230507-ConversationBetweenPrincipalAndATeacher;169;no;gila;n;gila;thing;;kesa;ke-sa;do-fut.2pl;du du nikanika ɕiki grup grup gila ke-sa;two two children so group group thing do-fut.2pl;make group of two, two students;;;;;;;;;;;;;
20230507-ConversationBetweenPrincipalAndATeacher;184;no;gila;n;gila;thing;;keok;ke-ok;do-pst.1pl;tasa hadisaː gila ke-ok eʈ -an-i sʈuɖenʈ tʰini;dist.obl.sg Hadsa thing do-pst.1pl eight gen-f student be.prs.3f.sg;the eighth class student, Hadsa;;;;;;;;;;;;;
20230507-ConversationBetweenPrincipalAndATeacher;213;no;gila;n;gila;thing;;keton;ke-ton;do-prf.3pl;har prokʈar-aːn -e gila ke-ton;every pl erg/ins thing do-prf.3pl;in each class their is a responsible child;;;;;;;;;;;;;
20230507-ConversationBetweenPrincipalAndATeacher;235;no;gila;n;gila;thing;;kemet;ke-met;do-prs.3pl;au baj tareq -e gila ke-met sar;and good way erg/ins thing do-prs.3pl Sir;they work hard;;;;;;;;;;;;;
20230507-ConversationBetweenPrincipalAndATeacher;239;no;gila;n;gila;thing;;kema;ke-ma;do-fut.1sg;sai tʰana sar tasa rataj ãː ekɕan ga-i tasa ãː gila ke-ma;be.prs.3m.sg Sir dist.obl.sg on I action take-cv dist.obl.sg I thing do-fut.1sg;ok sir I will take action on that;;;;;;;;;;;;;
20230507-ConversationBetweenPrincipalAndATeacher;246;no;gila;n;gila;thing;;kedaːus;ke-daːus;do-dist.pst.3sg;gila ke-daːus ãː ʥ-imem ʥa-i te sikul-ãː;thing do-dist.pst.3sg I come-prs.1sg say-cv dist.obl.sg school-dat;tells of coming school;;;;;;;;;;;;;
20230507-ConversationBetweenPrincipalAndATeacher;252;no;gila;n;gila;thing;;kemem;ke-mem;do-prs.1sg;se ʥa-maːn bua ãː gila ke-mem gila-ãː ãː te ʥ-i ʥa-mem au gila ke-mem ʥa-i te rataj gila ke-maːn bua;dist.sg say-ptcp.ipf be.pst.3m.sg I thing do-prs.1sg thing-dat I here come-cv say-prs.1sg and thing do-prs.1sg say-cv dist.obl.sg on thing do-ptcp.ipf be.pst.3m.sg;he was telling that he is coming;;;;;;;;;;;;;
20230507-ConversationBetweenPrincipalAndATeacher;252;no;gila;n;gila;thing;;kemem;ke-mem;do-prs.1sg;se ʥa-maːn bua ãː gila ke-mem gila-ãː ãː te ʥ-i ʥa-mem au gila ke-mem ʥa-i te rataj gila ke-maːn bua;dist.sg say-ptcp.ipf be.pst.3m.sg I thing do-prs.1sg thing-dat I here come-cv say-prs.1sg and thing do-prs.1sg say-cv dist.obl.sg on thing do-ptcp.ipf be.pst.3m.sg;he was telling that he is coming;;;;;;;;;;;;;
20230507-ConversationBetweenPrincipalAndATeacher;252;no;gila;n;gila;thing;;kemaːn;ke-maːn;do-ptcp.ipf;se ʥa-maːn bua ãː gila ke-mem gila-ãː ãː te ʥ-i ʥa-mem au gila ke-mem ʥa-i te rataj gila ke-maːn bua;dist.sg say-ptcp.ipf be.pst.3m.sg I thing do-prs.1sg thing-dat I here come-cv say-prs.1sg and thing do-prs.1sg say-cv dist.obl.sg on thing do-ptcp.ipf be.pst.3m.sg;he was telling that he is coming;;;;;;;;;;;;;
20230507-ConversationBetweenPrincipalAndATeacher;258;no;gila;n;gila;thing;;kera;ker-a;do-imp.sg;sar bas se ʥ-iba tasa pena inʈarwiu ga-i giri tasa ten tareqa -e tu gila ker-a;Sir okay dist.sg come-fut.3sg dist.obl.sg from interview take-cv then dist.obl.sg dist.erg.sg way erg/ins you.sg thing do-imp.sg;sir whenever he comes, I will let him met you, and you will interview him yourself;;;;;;;;;;;;;
20230507-ConversationBetweenPrincipalAndATeacher;274;no;gila;n;gila;thing;;ketum;ke-tum;do-prf.1sg;tasa bi gila ke-tum kaːfi kilaːs -e faːr karekʈ ke-tum tãː ãː leɽa-ama;dist.obl.sg add thing do-prf.1sg many class erg/ins yonder cricket do-prf.1sg you.sg.dat I show-fut.1sg;I did that, and tell of cricket in the class room, I will show you;;;;;;;;;;;;;
20230507-ConversationBetweenPrincipalAndATeacher;279;no;gila;n;gila;thing;;keika;ke-ika;do-fut.1pl;matlab iɕaːra -e ke-met andaːz -e ke-met tasa giri gila ke-ika sar;meaning gesture erg/ins do-prs.3pl manner erg/ins do-prs.3pl dist.obl.sg then thing do-fut.1pl Sir;means that they will do by gestures and estimation;;;;;;;;;;;;;
20230507-ConversationBetweenPrincipalAndATeacher;295;no;gila;n;gila;thing;;keik;ke-ik;do-pst.1pl;har ʨuʈi saːt -a ama pandraː minaʈ aːdaːb -an-a baːraː ama gila ke-ik;every holiday little obl we fifteen minute manners gen-m about we thing do-pst.1pl;we train them for fifteen minutes every day before school closes about the manners;;;;;;;;;;;;;
20230507-ConversationBetweenPrincipalAndATeacher;298;no;gila;n;gila;thing;;kemek;ke-mek;do-prs.1pl;b-ik -I baːd giri tasu ɖisiplin -e ama giri gila ke-mek beraːnt -I gila ke-mek;be-vn erg/ins after then dist.obl.pl discipline erg/ins we then thing do-prs.1pl outside erg/ins thing do-prs.1pl;after that we send them in discipline;;;;;;;;;;;;;
